type;id;username;text;date
comment;18191758756232200;abreulucass;Inovador e que faz diferença! 😍😍;26/11/2022 00:03
comment;18331963516044700;gabrielgemenes__;Inovação!! Parabéns aos envolvidos;26/11/2022 00:03
comment;17962851991944800;gabrielgemenes__;mega inovação!!;26/11/2022 00:03
comment;17927035319611400;abreulucass;🔥🔥🔥🔥;26/11/2022 00:03
comment;17962156469118800;vitoria_augusto;👏🏻👏🏻;26/11/2022 00:03
comment;17909689463659000;abreulucass;Parabéns gent! Já ganhou!;26/11/2022 00:03
comment;17971728829903400;gabrielgemenes__;Ideia incrível 💡;26/11/2022 00:03
comment;18000556105542800;abreulucass;Merece muito ganhar sério!;26/11/2022 00:03
comment;17878404221778600;_sarahcunhamedeiros;🔝🔝;26/11/2022 00:03
comment;17992941877607900;_sarahcunhamedeiros;🥇;26/11/2022 00:03
comment;18014002624470200;gabrielgemenes__;Excelentes;26/11/2022 00:03
comment;18240921832144900;gabrielgemenes__;Parabéns;26/11/2022 00:03
comment;17962122784969200;abreulucass;Projeto lindo!;26/11/2022 00:03
comment;18033478678414400;_sarahcunhamedeiros;🚀;26/11/2022 00:03
comment;17970167041829900;gabrielgemenes__;Os melhores;26/11/2022 00:03
comment;17857728125845300;_sarahcunhamedeiros;🔝;26/11/2022 00:03
comment;17980264261789200;gabrielgemenes__;👏👏;26/11/2022 00:03
comment;17971894522906900;_sarahcunhamedeiros;🚀🚀;26/11/2022 00:03
comment;18004116316525700;_sarahcunhamedeiros;🔝🔝🔝🔝;26/11/2022 00:03
comment;17964850078930900;_sarahcunhamedeiros;🏆🏆🏆;26/11/2022 00:03
comment;18165673072254700;colecionamos__pessoas_memorias;❤️;26/11/2022 00:02
comment;17890511948672800;_sarahcunhamedeiros;🥇🥇🥇🥇;26/11/2022 00:02
comment;17976132745862600;lucianacolares;Inovador 👏🏻👏🏻👏🏻;26/11/2022 00:02
comment;17953717331485400;_sarahcunhamedeiros;🏆🏆🏆🏆;26/11/2022 00:02
comment;17964906182028700;colecionamos__pessoas_memorias;👏;26/11/2022 00:02
comment;17866535546781700;_sarahcunhamedeiros;🏆;26/11/2022 00:02
comment;17944444904274200;_sarahcunhamedeiros;🔝🔝🔝🔝🔝🚀;26/11/2022 00:02
comment;18060854878353500;_sarahcunhamedeiros;😍😍;26/11/2022 00:02
comment;18326483233062500;_sarahcunhamedeiros;🙌🙌🙌;26/11/2022 00:02
comment;17976467632851000;_sarahcunhamedeiros;🔥🔥🔥;26/11/2022 00:02
comment;17864481743820100;_sarahcunhamedeiros;👏👏👏;26/11/2022 00:02
comment;17945458298254800;adajanecunha;Idéia inovadora e de bastante necessária!!!;26/11/2022 00:02
comment;18237552739150400;celinastudart;Top 👏👏;26/11/2022 00:01
comment;17906906069675400;macbookfortal;estou vendo com bons olhos essa startup;26/11/2022 00:00
comment;18191211046239800;felipe.rezende.15;Show!;26/11/2022 00:00
comment;17889697259736900;edrodriguescs;🙌🙌🙌🙌;26/11/2022 00:00
comment;17981113291743900;edailsonmatos;A melhor 👏;26/11/2022 00:00
comment;17944002446516100;edrodriguescs;🔥🔥🔥🔥🔥;26/11/2022 00:00
comment;17956610735180600;edrodriguescs;🙌🙌🙌🙌;26/11/2022 00:00
comment;17954335268100200;adajanecunha;Na torcida!!!🥳💪🏻;26/11/2022 00:00
comment;17892532373725100;edrodriguescs;👏👏👏👏👏👏;26/11/2022 00:00
comment;17940884681329000;noan.qzv;melhor projeto;26/11/2022 00:00
comment;17964557647913100;noan.qzv;melhor projeto;26/11/2022 00:00
comment;17964307129929600;adajanecunha;Merece muito esse prêmio!!!👏🏻👏🏻👏🏻👏🏻;25/11/2022 23:59
comment;17861256398834700;_sarahcunhamedeiros;🏆🥇🚀;25/11/2022 23:59
comment;17851242086871600;_sarahcunhamedeiros;🚀🚀🥇🏆;25/11/2022 23:59
comment;17972375704801400;_sarahcunhamedeiros;🏆🏆🏆🥇🥇🥇🥇🔝🔝🔝🚀🚀;25/11/2022 23:59
comment;18240387445183800;gabrielgemenes__;@mememoriaoficial Vamos!!;25/11/2022 23:59
comment;18264900568110600;_sarahcunhamedeiros;🏆🏆🏆🏆🏆🏆;25/11/2022 23:59
comment;17947208243229600;_sarahcunhamedeiros;🥰🥰🤭🤭🥇🥇🥇🥇🥇;25/11/2022 23:59
comment;17971297081936200;_sarahcunhamedeiros;🚀🚀🚀🚀;25/11/2022 23:59
comment;17961200953986200;gabrielgemenes__;Vamos MeMemoria merecem muito!;25/11/2022 23:59
comment;17929077416603200;_sarahcunhamedeiros;🥇🥇🥇🥇🥇;25/11/2022 23:59
comment;18257405164143400;edrodriguescs;🙌🙌🙌🙌🙌🙌;25/11/2022 23:59
comment;17933053427437900;edrodriguescs;🔥👏👏👏👏👏;25/11/2022 23:59
comment;17983487536703800;_sarahcunhamedeiros;🔥🔥🔥🔥;25/11/2022 23:59
comment;17932091339545600;edrodriguescs;🙌🔥🔥🔥🔥;25/11/2022 23:59
comment;17955748856235400;_sarahcunhamedeiros;👏👏👏👏;25/11/2022 23:59
comment;17963909132085500;edrodriguescs;👏👏👏👏👏👏;25/11/2022 23:59
comment;18050504326369800;edrodriguescs;❤️❤️❤️❤️❤️;25/11/2022 23:59
comment;17953032542475800;edrodriguescs;👏👏👏👏;25/11/2022 23:59
comment;18188961514218700;_sarahcunhamedeiros;🙌🙌🙌🙌;25/11/2022 23:59
comment;17875979870740100;gabrielgemenes__;😍;25/11/2022 23:59
comment;17930128919566500;_sarahcunhamedeiros;🚀🚀🚀🚀🚀;25/11/2022 23:59
comment;17922064973516500;gabrielgemenes__;🌟;25/11/2022 23:59
comment;17990719693615900;gabrielgemenes__;✨✨✨✨✨✨;25/11/2022 23:59
comment;17937428606359500;gabrielgemenes__;⬆️⬆️⬆️⬆️⬆️;25/11/2022 23:58
comment;17980840855680700;gabrielgemenes__;🔝🔝🔝🔝🔝🔝🔝;25/11/2022 23:58
comment;17960498363006500;_sarahcunhamedeiros;❤️😍😍❤️🤭;25/11/2022 23:58
comment;18032722312411200;gabrielgemenes__;🚀;25/11/2022 23:58
comment;18241413382183000;_sarahcunhamedeiros;🚀🚀🚀🚀🚀🚀;25/11/2022 23:58
comment;18317192680067000;gabrielgemenes__;grande profissionaiss!!;25/11/2022 23:58
comment;17954498801090300;_sarahcunhamedeiros;🔝🔝🔝🔝🔝;25/11/2022 23:58
comment;17942922074448000;_sarahcunhamedeiros;🔥🔥🔥🔥;25/11/2022 23:58
comment;17947370042204100;_sarahcunhamedeiros;🙌🙌🙌;25/11/2022 23:58
comment;18331721398010800;gabrielgemenes__;Os melhoresss;25/11/2022 23:58
comment;17997086176560300;_sarahcunhamedeiros;👏👏;25/11/2022 23:58
comment;17953613810249700;_sarahcunhamedeiros;🚀🚀🚀🚀;25/11/2022 23:58
comment;17891173898727700;felipe.rezende.15;👏;25/11/2022 23:58
comment;18151672375286300;_sarahcunhamedeiros;🔝🔝🔝🔝;25/11/2022 23:58
comment;17943521501292900;felipe.rezende.15;🚀;25/11/2022 23:58
comment;17993124043552600;_sarahcunhamedeiros;🥇🥇🥇🥇🥇🤭🤭🤭🤭;25/11/2022 23:58
comment;17944170023285800;gabrielgemenes__;Vamos;25/11/2022 23:58
comment;18176296399247900;gabrielgemenes__;🔥🔥;25/11/2022 23:58
comment;18182987689244700;edrodriguescs;🔥👏👏👏👏👏;25/11/2022 23:58
comment;18025510174432400;edrodriguescs;🔥🔥🔥🔥🔥;25/11/2022 23:58
comment;17985446272661800;carolvscampos;Excelente ideia !! 👏👏👏;25/11/2022 23:58
comment;17989154311717900;rafaelloviana;😍;25/11/2022 23:58
comment;17851571045869200;edrodriguescs;🔥🔥🔥🔥;25/11/2022 23:58
comment;17960214743145600;rafaelloviana;🙌;25/11/2022 23:58
comment;17999889094552800;_sarahcunhamedeiros;👏👏👏👏👏;25/11/2022 23:58
comment;18026115646435800;rafaelloviana;🙌🙌;25/11/2022 23:58
comment;18246097207132900;dindeusz;espero muito que vença !! 👏🏼😍;25/11/2022 23:57
comment;17846728778889000;_sarahcunhamedeiros;que projeto!!!!;25/11/2022 23:57
comment;17882910455762000;felipe.rezende.15;👏;25/11/2022 23:57
comment;17940552077329400;dindeusz;ideia sensacional 👏👏;25/11/2022 23:57
comment;18200334244173000;_sarahcunhamedeiros;👏👏👏👏👏;25/11/2022 23:57
comment;17955269807216500;dindeusz;🔥🔥👏;25/11/2022 23:57
comment;17974712983883100;pietrov_12;👏👏;25/11/2022 23:57
comment;18315551356071900;dindeusz;🔝🔝👏🏼👏🏼;25/11/2022 23:57
comment;18163635115257900;pietrov_12;👏👏;25/11/2022 23:57
comment;17892512012725000;pietrov_12;👏👏👏;25/11/2022 23:57
comment;17964475778027600;pietrov_12;🔥🔥;25/11/2022 23:57
comment;17982457951695800;pietrov_12;👏👏;25/11/2022 23:57
comment;18329489419057200;arcanjaperfumaria;Parabéns a todos ótima ideia! 👏👏👏;25/11/2022 23:57
comment;18241859689176800;edrodriguescs;🙌🙌🙌;25/11/2022 23:56
comment;17934861809409700;edrodriguescs;👏🙌👏🔥🙌🔥🔥🙌🔥👏;25/11/2022 23:56
comment;17933965961426500;edrodriguescs;❤️❤️❤️❤️❤️;25/11/2022 23:56
comment;17988388564590900;edrodriguescs;🔥👏👏👏👏👏👏;25/11/2022 23:56
comment;17943583088296900;edrodriguescs;🙌🔥🔥🔥🔥;25/11/2022 23:56
comment;17964376480924400;rafaella.gigi;A melhor 👏👏👏👏;25/11/2022 23:56
comment;17985026260662700;edrodriguescs;🔥🔥🔥🔥🔥🔥;25/11/2022 23:56
comment;17944606766279800;gabrielricarte;👏👏;25/11/2022 23:56
comment;17970750172938000;edrodriguescs;👏👏👏👏👏👏;25/11/2022 23:55
comment;17947566956207400;edrodriguescs;🔥🔥🔥🔥🔥🔥;25/11/2022 23:55
comment;18014779771473200;edrodriguescs;👏👏👏👏👏;25/11/2022 23:55
comment;17982929638639800;edrodriguescs;👏👏👏👏;25/11/2022 23:55
comment;17951951315140300;colecionamos__pessoas_memorias;😍;25/11/2022 23:54
comment;18331666273048700;colecionamos__pessoas_memorias;😍;25/11/2022 23:54
comment-answer;17972369563795600;rafaelloviana;@colecionamos__pessoas_memorias 👏👏;26/11/2022 00:43
comment;17951707427489700;colecionamos__pessoas_memorias;🔥;25/11/2022 23:54
comment;18332399473002500;colecionamos__pessoas_memorias;🔥;25/11/2022 23:54
comment;18042366289386400;colecionamos__pessoas_memorias;🔥;25/11/2022 23:54
comment;17952133577477100;colecionamos__pessoas_memorias;❤️;25/11/2022 23:54
comment;17964965189092500;colecionamos__pessoas_memorias;❤️;25/11/2022 23:54
comment;17961415400150100;colecionamos__pessoas_memorias;❤️;25/11/2022 23:54
comment;18028938241425000;colecionamos__pessoas_memorias;👏;25/11/2022 23:54
comment;17993630497556000;colecionamos__pessoas_memorias;👏;25/11/2022 23:54
comment;18255184303186700;colecionamos__pessoas_memorias;👏;25/11/2022 23:54
comment;17964094169040600;rafaelloviana;Vamos!;25/11/2022 23:54
comment;17996700490568600;rafaelloviana;💫💫💫💫💫;25/11/2022 23:54
comment;17904699533682400;yaraalvesalc;O melhor 👏👏👏;25/11/2022 23:54
comment;17945086337252800;rafaelloviana;🤩🤩;25/11/2022 23:53
comment;17963543108090800;rafaelloviana;🙏;25/11/2022 23:53
comment;17858716460813500;rafaelloviana;🚀🚀🚀🚀🚀🚀;25/11/2022 23:53
comment;18082374454314100;rafaelloviana;⚡️;25/11/2022 23:53
comment;18001244836541500;rafaelloviana;⚡️⚡️⚡️⚡️;25/11/2022 23:53
comment;17916918002637600;rafaelloviana;🙌🙏;25/11/2022 23:53
comment;17984591347685900;rafaelloviana;🥳;25/11/2022 23:53
comment;17931246824590100;edrodriguescs;👏👏👏👏;25/11/2022 23:53
comment;17931847154549500;edrodriguescs;🙌🙌🙌🙌;25/11/2022 23:53
comment;17896473464706200;rafaelloviana;🎉;25/11/2022 23:53
comment;17945417510512700;edrodriguescs;👏👏👏👏👏;25/11/2022 23:53
comment;18001209376535700;edrodriguescs;🙌🙌🙌🙌🙌;25/11/2022 23:53
comment;17931592715565800;rafaelloviana;parabéns;25/11/2022 23:52
comment;17975460727867000;alinequeiroz___;👏👏👏👏👏👏;25/11/2022 23:52
comment;17971969579804000;rafaelloviana;show;25/11/2022 23:52
comment;17932728008582600;alinequeiroz___;Parabéns pelo projeto @charlyscfo !;25/11/2022 23:52
comment;18332447155005500;alinequeiroz___;🚀🚀🚀🚀🚀🚀🚀🚀;25/11/2022 23:52
comment;18185563810217000;biawalravenn;bora tio charlys 👏🥇;25/11/2022 23:52
comment;17912522663584900;eligeilma;Show 👏👏👏;25/11/2022 23:52
comment;17899785185698200;dindeusz;merece muito !! 👏;25/11/2022 23:52
comment;17982822865702800;edrodriguescs;👏👏👏👏👏👏👏;25/11/2022 23:51
comment;17933687972437000;edrodriguescs;👏🙌🔥👏🔥🔥;25/11/2022 23:51
comment;17991905233615100;edrodriguescs;🔥;25/11/2022 23:51
comment;17974608124896900;edrodriguescs;❤️👏👏👏👏;25/11/2022 23:51
comment;18068350114335100;edrodriguescs;❤️❤️❤️❤️❤️;25/11/2022 23:51
comment;18012743557485500;dindeusz;na torcida! 🙌🙌;25/11/2022 23:51
comment;18016519930464000;edrodriguescs;🔥🔥🔥🔥🔥🔥🔥;25/11/2022 23:51
comment;17973964624764400;isabellejglirio;👏👏👏👏👏;25/11/2022 23:51
comment;18251845339192100;biawalravenn;🥇🥇🥇🥇;25/11/2022 23:51
comment;18272937439100000;dindeusz;A melhor ideia 👏👏🙌;25/11/2022 23:51
comment;17915245811559900;dindeusz;excelente 👏👏🔥🔥;25/11/2022 23:51
comment;17960044649143600;rafaelloviana;🔥;25/11/2022 23:51
comment;17954739476208300;rafaelloviana;😍;25/11/2022 23:51
comment;17937741953357100;biawalravenn;🔥🔥🔥🔥;25/11/2022 23:51
comment;18328975477062800;rafaelloviana;👏;25/11/2022 23:51
comment;17956418444065400;biawalravenn;@edrodriguescs 👏👏;25/11/2022 23:51
comment;18313611694070200;biawalravenn;👏👏👏👏👏;25/11/2022 23:50
comment;18164243332260700;biawalravenn;👏;25/11/2022 23:50
comment;17978811451835300;biawalravenn;👏👏;25/11/2022 23:50
comment;18231429892194600;edrodriguescs;🔥🔥🔥🔥🔥;25/11/2022 23:50
comment;17992293733613900;edrodriguescs;🙌🙌🙌🙌🙌;25/11/2022 23:50
comment;17952426671491300;_sarahcunhamedeiros;nenhum outro acima🥇🥇🥇🥇;25/11/2022 23:50
comment;17894900510708300;edrodriguescs;🔥🔥🔥🔥🔥;25/11/2022 23:50
comment;17998332007519300;edrodriguescs;❤️❤️❤️❤️❤️;25/11/2022 23:50
comment;18084639361312800;_sarahcunhamedeiros;incomparáveis;25/11/2022 23:50
comment;17972170873800500;rafaelloviana;Os melhores!;25/11/2022 23:49
comment;17945435897250300;_sarahcunhamedeiros;excelentes 👏👏👏;25/11/2022 23:49
comment;17934702461416300;edrodriguescs;❤️❤️❤️❤️❤️❤️;25/11/2022 23:49
comment;17933002631545200;rafaelloviana;vamos!;25/11/2022 23:49
comment;18165983692255600;felipe.rezende.15;👏👏;25/11/2022 23:49
comment;17948632418347600;edrodriguescs;🙌🔥🔥🔥🔥🔥🔥;25/11/2022 23:49
comment;17843741450896300;felipe.rezende.15;👏👏;25/11/2022 23:49
comment;18041934508383800;felipe.rezende.15;👏👏;25/11/2022 23:49
comment;17880316010772500;felipe.rezende.15;👏👏;25/11/2022 23:49
comment;17986005361610200;rafaelloviana;🔝;25/11/2022 23:49
comment;17967118426887400;edrodriguescs;🙌🙌🙌🙌🙌🙌;25/11/2022 23:49
comment;17965664714070900;felipe.rezende.15;👏👏;25/11/2022 23:49
comment;17966957876073700;felipe.rezende.15;👏👏;25/11/2022 23:49
comment;17992444477615400;harissaac_;👏;25/11/2022 23:49
comment;17901901928692700;felipe.rezende.15;👏;25/11/2022 23:49
comment;18332142274014100;rafaelloviana;top;25/11/2022 23:49
comment;18022592134411100;felipe.rezende.15;👏;25/11/2022 23:49
comment;18018014878427800;harissaac_;👏;25/11/2022 23:49
comment;17980609270747200;edrodriguescs;🙌🙌🙌🙌🙌;25/11/2022 23:49
comment;17862958640827000;harissaac_;👏;25/11/2022 23:49
comment;18137830567304000;felipe.rezende.15;👏;25/11/2022 23:49
comment;18005830639468000;harissaac_;👏;25/11/2022 23:49
comment;17957941475177700;harissaac_;👏;25/11/2022 23:49
comment;18166629010249800;edrodriguescs;❤️❤️❤️❤️;25/11/2022 23:49
comment;18041819302378000;harissaac_;👏👏👏;25/11/2022 23:49
comment;17908027118671200;rafaelloviana;Parabéns!;25/11/2022 23:49
comment;18057907588360700;harissaac_;👏👏👏;25/11/2022 23:49
comment;17973709018895900;harissaac_;👏👏👏👏;25/11/2022 23:49
comment;17856452417850100;edrodriguescs;🙌🙌🙌🙌🙌🙌;25/11/2022 23:49
comment;18189842371241600;harissaac_;👏👏👏👏👏👏;25/11/2022 23:49
comment;17946791342231200;rafaelloviana;A melhor!!!!!!!!!!!!!;25/11/2022 23:49
comment;17934558656410800;cesar_1918_;👏;25/11/2022 23:49
comment;17925595031509200;cesar_1918_;👏;25/11/2022 23:49
comment;17975211736746300;cesar_1918_;👏;25/11/2022 23:49
comment;17965150772026200;cesar_1918_;👏;25/11/2022 23:49
comment;17974280527905500;cesar_1918_;👏;25/11/2022 23:49
comment;17943693074393900;cesar_1918_;👏;25/11/2022 23:49
comment;17929819448484900;jhey_lymah;Sensacional o projeto 👏👏👏;25/11/2022 23:49
comment;18330817765019200;ricardo.gio_;👏;25/11/2022 23:48
comment;17999771320556000;ricardo.gio_;👏;25/11/2022 23:48
comment;17952591968116900;ricardo.gio_;👏;25/11/2022 23:48
comment;17911641260587800;ricardo.gio_;👏;25/11/2022 23:48
comment;18024374794439900;ricardo.gio_;👏;25/11/2022 23:48
comment;17959888397125800;ricardo.gio_;👏;25/11/2022 23:48
comment;17959632803154800;jhey_lymah;A melhor que existe 👏👏👏👏;25/11/2022 23:48
comment;18330869617017100;joannacosta_;👏🏼👏🏼👏🏼;25/11/2022 23:48
comment;17931390233545400;pietrov_12;👏;25/11/2022 23:48
comment;17980620181781600;pietrov_12;👏;25/11/2022 23:48
comment;17937054890345900;pietrov_12;👏;25/11/2022 23:48
comment;18326111947060600;pietrov_12;👏;25/11/2022 23:48
comment;18152505436282800;pietrov_12;👏;25/11/2022 23:48
comment;17943981572416000;pietrov_12;👏;25/11/2022 23:48
comment;18220687723164700;_sarahcunhamedeiros;magníficoo tudoo;25/11/2022 23:48
comment;17913295847577700;joannacosta_;Única ganhadora possível!;25/11/2022 23:48
comment;17983265503706300;_sarahcunhamedeiros;admirável todo trabalho🥇🥇🥇🔝;25/11/2022 23:48
comment;17949171728356900;edrodriguescs;👏👏👏👏👏👏;25/11/2022 23:47
comment;17865887228783900;edrodriguescs;👏👏👏👏👏👏;25/11/2022 23:47
comment;17973590962769500;rafaelloviana;🙌;25/11/2022 23:47
comment;18219845671163700;rafaelloviana;🔥🔥;25/11/2022 23:47
comment;17951815664497000;_sarahcunhamedeiros;estonteante;25/11/2022 23:47
comment;17960606558138800;edrodriguescs;👏👏👏;25/11/2022 23:47
comment;17943921272395900;_sarahcunhamedeiros;espetacular;25/11/2022 23:47
comment;18234764518195100;edrodriguescs;👏👏👏👏;25/11/2022 23:47
comment;17959017413314400;edrodriguescs;👏👏👏👏👏;25/11/2022 23:47
comment;18188276896241200;rafaelloviana;👏👏;25/11/2022 23:47
comment;17963303093085000;_sarahcunhamedeiros;fabuloso;25/11/2022 23:47
comment;17895552530651200;fabiolalcoelho;👏👏👏👏👏😍;25/11/2022 23:47
comment;17967513139897100;_sarahcunhamedeiros;fantástica ideia;25/11/2022 23:47
comment;17959778978150900;joannacosta_;Já ganhou!!! 🙌🏼;25/11/2022 23:47
comment;17936511185380100;ricardo.gio_;👏;25/11/2022 23:47
comment;17964130496039600;ricardo.gio_;👏;25/11/2022 23:47
comment;17959342325166600;ricardo.gio_;👏;25/11/2022 23:47
comment;17866617041816100;ricardo.gio_;👏;25/11/2022 23:47
comment;17946251804246500;ricardo.gio_;👏;25/11/2022 23:47
comment;17953121519335800;ricardo.gio_;👏;25/11/2022 23:47
comment;17934345884421000;ricardo.gio_;👏👏;25/11/2022 23:47
comment;17952204779492200;stefaniasaraiva;👏👏👏;25/11/2022 23:47
comment;17943445685292100;cesar_1918_;😍;25/11/2022 23:46
comment;17985423448665500;cesar_1918_;👏;25/11/2022 23:46
comment;17944408865457200;cesar_1918_;👏;25/11/2022 23:46
comment;18025084672440400;cesar_1918_;👏;25/11/2022 23:46
comment;17970746278834200;cesar_1918_;🔥👏;25/11/2022 23:46
comment;17879655902774000;cesar_1918_;🔥;25/11/2022 23:46
comment;18331377112049300;cesar_1918_;🔥;25/11/2022 23:46
comment;18245211196127700;cesar_1918_;🔥🔥🔥;25/11/2022 23:46
comment;17982096388693800;_sarahcunhamedeiros;🚀🚀🚀🚀;25/11/2022 23:46
comment;17919150449531100;_sarahcunhamedeiros;🥇🥇🥇🥇🥇;25/11/2022 23:46
comment;18339066403061100;_sarahcunhamedeiros;😍😍😍😍;25/11/2022 23:46
comment;17974377970754200;mikaella_carvalho;Parabéns!! Excelente ideia 👏👏👏👏;25/11/2022 23:46
comment;17954356280260400;edrodriguescs;🚀🚀🚀🚀🚀🚀🚀;25/11/2022 23:46
comment;18015228520474500;felipe.rezende.15;👏🏼;25/11/2022 23:46
comment;17951057900508800;_sarahcunhamedeiros;🙌🙌🙌🙌;25/11/2022 23:46
comment;17952845561118600;edrodriguescs;🔥🔥🔥🔥🔥🔥;25/11/2022 23:46
comment;17990640322623200;edrodriguescs;na torcida boraaaa;25/11/2022 23:45
comment-answer;17956418444065400;biawalravenn;@edrodriguescs 👏👏;25/11/2022 23:51
comment;18165077989252300;edrodriguescs;👏👏👏👏👏👏👏;25/11/2022 23:45
comment;17955336884321100;edrodriguescs;👏👏👏👏;25/11/2022 23:45
comment;17944241177420800;edrodriguescs;👏👏👏👏👏;25/11/2022 23:45
comment;17912022206653400;felipe.rezende.15;🚀🚀;25/11/2022 23:45
comment;17961153179296300;3mjakk;Show🎯👏👏👏👏👏;25/11/2022 23:45
comment;17880639230718100;felipe.rezende.15;top 10;25/11/2022 23:45
comment;17930444450554800;felipe.rezende.15;pra cima !;25/11/2022 23:45
comment;17981701735780400;clarasousaclara;👏👏👏👏;25/11/2022 23:44
comment;18259033051115800;felipe.rezende.15;🔥;25/11/2022 23:44
comment;17876724188739300;_sarahcunhamedeiros;🚀🚀🚀🥇🥇🥇🥇;25/11/2022 23:44
comment;17972397160804700;_sarahcunhamedeiros;já venceram!!!;25/11/2022 23:44
comment;18259811605119500;_sarahcunhamedeiros;🥇🥇🥇🥇🥇🥇🥇;25/11/2022 23:44
comment;18257909737136300;_sarahcunhamedeiros;🔥🔥;25/11/2022 23:43
comment;18246911419120500;samuelarruda__;Excelente ideia!;25/11/2022 23:43
comment;17989893430617100;_sarahcunhamedeiros;🙌🙌🙌🙌;25/11/2022 23:43
comment;17959961567151200;_sarahcunhamedeiros;🙌🙌;25/11/2022 23:43
comment;18150481315286700;_sarahcunhamedeiros;👏👏🔥🔥;25/11/2022 23:43
comment;17857201223847600;jufariassousa;👏👏👏👏;25/11/2022 23:43
comment;17990863741621300;_sarahcunhamedeiros;🙌;25/11/2022 23:43
comment;17967377983989900;_sarahcunhamedeiros;👏👏👏👏;25/11/2022 23:43
comment;18025196737439900;felipe.rezende.15;👏;25/11/2022 23:43
comment;17927099789496000;felipe.rezende.15;👏;25/11/2022 23:43
comment;17967628477993200;felipe.rezende.15;👏👏;25/11/2022 23:43
comment;17860749806834300;felipe.rezende.15;👏;25/11/2022 23:43
comment;18326540662049900;felipe.rezende.15;👏👏;25/11/2022 23:43
comment;17993841811588700;_sarahcunhamedeiros;🚀🚀🚀🚀🚀;25/11/2022 23:43
comment;17866911683810900;felipe.rezende.15;👏;25/11/2022 23:43
comment;17973233863785600;_sarahcunhamedeiros;🔝🔝🔝🥰🥰🥰;25/11/2022 23:43
comment;17932755023577200;felipe.rezende.15;👏;25/11/2022 23:43
comment;17926702109611000;_sarahcunhamedeiros;🚀🚀;25/11/2022 23:43
comment;17891163803672000;felipe.rezende.15;👏👏👏;25/11/2022 23:43
comment;17993781103593500;felipe.rezende.15;👏;25/11/2022 23:43
comment;18335387320000000;_sarahcunhamedeiros;🥇🥇🥇;25/11/2022 23:43
comment;17975627587877100;_sarahcunhamedeiros;🚀🚀🚀;25/11/2022 23:42
comment;17946825803226600;_sarahcunhamedeiros;👏👏👏;25/11/2022 23:42
comment;17891974751684400;_sarahcunhamedeiros;👏👏;25/11/2022 23:42
comment;17889316013735500;_sarahcunhamedeiros;🙌🙌;25/11/2022 23:42
comment;17951162822340300;_sarahcunhamedeiros;👏👏👏;25/11/2022 23:42
comment;17984976925708500;colecionamos__pessoas_memorias;❤️;25/11/2022 23:42
comment;17979432589827000;biabraide;🔥🔥;25/11/2022 23:42
comment;17908187003663400;colecionamos__pessoas_memorias;❤️;25/11/2022 23:42
comment;18003216502525800;colecionamos__pessoas_memorias;❤️;25/11/2022 23:42
comment;18224535538082400;antoniocolombomelo;Top demais;25/11/2022 23:42
comment;18193496968231900;colecionamos__pessoas_memorias;❤️;25/11/2022 23:42
comment;17948948348463900;colecionamos__pessoas_memorias;❤️;25/11/2022 23:42
comment;17907469628670500;colecionamos__pessoas_memorias;👏;25/11/2022 23:42
comment;17974357132894100;colecionamos__pessoas_memorias;👏;25/11/2022 23:41
comment;18306704482072500;colecionamos__pessoas_memorias;👏;25/11/2022 23:41
comment;17967417967999100;colecionamos__pessoas_memorias;👏;25/11/2022 23:41
comment;17978395486837400;colecionamos__pessoas_memorias;👏;25/11/2022 23:41
comment;17990708086621600;colecionamos__pessoas_memorias;👏;25/11/2022 23:41
comment;17990684521628400;colecionamos__pessoas_memorias;👏;25/11/2022 23:41
comment;17947277486225400;colecionamos__pessoas_memorias;👏;25/11/2022 23:41
comment;17911698818653200;colecionamos__pessoas_memorias;👏;25/11/2022 23:41
comment;17996848879565300;colecionamos__pessoas_memorias;👏;25/11/2022 23:41
comment;17993180284552600;colecionamos__pessoas_memorias;@adamsgomes top;25/11/2022 23:41
comment;18326967913043900;pietrov_12;👏👏;25/11/2022 23:40
comment;17959072301009900;pietrov_12;👏👏;25/11/2022 23:40
comment;17944537784514900;pietrov_12;👏👏;25/11/2022 23:40
comment;17859771026836700;pietrov_12;👏👏;25/11/2022 23:40
comment;18237378079146700;pietrov_12;👏👏;25/11/2022 23:40
comment;18028124536426000;pietrov_12;👏👏;25/11/2022 23:40
comment;17964934862038000;pietrov_12;👏👏;25/11/2022 23:40
comment;18193867564235400;colecionamos__pessoas_memorias;👏;25/11/2022 23:40
comment;17972421562803500;colecionamos__pessoas_memorias;👏;25/11/2022 23:40
comment-answer;17954695046245900;rafaelloviana;@colecionamos__pessoas_memorias 👏👏;26/11/2022 00:43
comment-answer;17913778115572300;colecionamos__pessoas_memorias;@rafaelloviana excelente !;26/11/2022 02:36
comment;17944394747384400;colecionamos__pessoas_memorias;👏;25/11/2022 23:40
comment;17955768389223300;colecionamos__pessoas_memorias;👏;25/11/2022 23:40
comment;17931540935468900;colecionamos__pessoas_memorias;👏;25/11/2022 23:39
comment;17964635206921800;colecionamos__pessoas_memorias;👏;25/11/2022 23:39
comment;17965927019057300;sharalimar;👏👏👏👏👏;25/11/2022 23:39
comment;17961225815127100;pedrocaparelli;Ótima ideia 👏🏻👏🏻;25/11/2022 23:39
comment;17983193920737000;adv.leonardozago;👏;25/11/2022 23:39
comment;17985181753680300;colecionamos__pessoas_memorias;👏;25/11/2022 23:39
